0,0,516,0,108,0
0,0,531,0,121,0
0,0,559,0,144,0
0,0,559,0,143,0
0,0,559,0,144,0
0,0,559,0,144,0
0,0,559,0,144,0
0,0,493,0,88,0
0,0,559,0,143,0
0,0,558,0,143,0
0,0,558,0,143,0
0,0,557,0,143,0
0,0,557,0,143,0
0,0,558,0,143,0
0,0,557,0,143,0
0,0,557,0,143,0
0,0,557,0,143,0
0,0,556,0,143,0
0,0,556,0,142,0
0,0,557,0,143,0
0,0,556,0,142,0
0,0,489,0,85,0
0,0,510,0,104,0
0,0,536,0,125,0
0,0,548,0,135,0
0,0,555,0,142,0
0,0,555,0,142,0
0,0,555,0,142,0
0,0,554,0,141,0
0,0,555,0,142,0
0,0,555,0,141,0
0,0,554,0,141,0
0,0,554,0,141,0
0,0,554,0,142,0
0,0,553,0,141,0
0,0,486,0,83,0
0,0,553,0,141,0
0,0,552,0,140,0
0,0,553,0,141,0
0,0,552,0,140,0
0,0,552,0,140,0
0,0,552,0,140,0
0,0,551,0,139,0
0,0,551,0,139,0
0,0,503,0,98,0
0,0,527,0,118,0
0,0,551,0,139,0
0,0,551,0,139,0
0,0,549,0,138,0
0,0,483,0,81,0
0,0,549,0,138,0
0,0,549,0,137,0
0,0,549,0,138,0
0,0,547,0,137,0
0,0,548,0,137,0
0,0,548,0,136,0
0,0,547,0,136,0
0,0,548,0,136,0
0,0,547,0,136,0
0,0,547,0,136,0
0,0,547,0,136,0
0,0,546,0,135,0
0,0,547,0,136,0
0,0,546,0,136,0
0,0,535,0,126,0
0,0,491,0,89,0
0,0,497,0,93,0
0,0,545,0,135,0
0,0,545,0,135,0
0,0,545,0,134,0
0,0,545,0,134,0
0,0,545,0,135,0
0,0,544,0,133,0
0,0,544,0,134,0
0,0,544,0,134,0
0,0,543,0,133,0
0,0,544,0,134,0
0,0,544,0,133,0
0,0,543,0,133,0
0,0,543,0,133,0
0,0,543,0,132,0
0,0,542,0,132,0
0,0,543,0,133,0
0,0,474,0,77,0
0,0,542,0,132,0
0,0,542,0,133,0
0,0,511,0,107,0
0,0,499,0,97,0
0,0,535,0,126,0
0,0,540,0,131,0
0,0,541,0,132,0
0,0,540,0,131,0
0,0,540,0,131,0
0,0,541,0,132,0
0,0,540,0,131,0
0,0,540,0,131,0
0,0,540,0,131,0
0,0,539,0,131,0
0,0,539,0,131,0
0,0,540,0,131,0
0,0,539,0,130,0
0,0,539,0,130,0
0,0,539,0,131,0
0,0,538,0,130,0
0,0,538,0,130,0
0,0,537,0,129,0
0,0,537,0,129,0
0,0,537,0,128,0
0,0,489,0,90,0
0,0,513,0,110,0
0,0,537,0,129,0
0,0,537,0,129,0
0,0,536,0,129,0
0,0,536,0,129,0
0,0,535,0,129,0
0,0,535,0,129,0
0,0,536,0,129,0
0,0,534,0,128,0
0,0,535,0,129,0
0,0,534,0,128,0
0,0,534,0,128,0
0,0,534,0,129,0
0,0,533,0,128,0
0,0,532,0,128,0
0,0,534,0,128,0
0,0,532,0,128,0
0,0,533,0,128,0
0,0,533,0,128,0
0,0,531,0,127,0
0,0,531,0,127,0
0,0,497,0,99,0
0,0,495,0,97,0
0,0,532,0,128,0
0,0,532,0,128,0
0,0,531,0,127,0
0,0,531,0,127,0
0,0,531,0,127,0
0,0,530,0,126,0
0,0,464,0,71,0
0,0,530,0,126,0
0,0,464,0,70,0
0,0,464,0,71,0
0,0,463,0,69,0
0,0,529,0,127,0
0,0,530,0,127,0
0,0,528,0,125,0
0,0,529,0,126,0
0,0,528,0,126,0
0,0,528,0,125,0
0,0,528,0,125,0
0,0,528,0,125,0
0,0,524,0,122,0
0,0,475,0,81,0
0,0,518,0,117,0
0,0,527,0,124,0
0,0,527,0,124,0
0,0,527,0,123,0
0,0,527,0,124,0
0,0,526,0,124,0
0,0,527,0,124,0
0,0,527,0,124,0
0,0,526,0,123,0
0,0,527,0,124,0
0,0,527,0,124,0
0,0,526,0,124,0
0,0,526,0,124,0
0,0,460,0,67,0
0,0,525,0,123,0
0,0,526,0,124,0
0,0,524,0,123,0
0,0,525,0,123,0
0,0,525,0,122,0
0,0,486,0,90,0
0,0,491,0,95,0
0,0,524,0,122,0
0,0,523,0,122,0
0,0,524,0,122,0
0,0,522,0,122,0
0,0,522,0,121,0
0,0,522,0,122,0
0,0,518,0,121,0
0,0,521,0,122,0
0,0,522,0,122,0
0,0,516,0,121,0
0,0,402,0,44,0
0,0,519,0,122,0
0,0,516,0,120,0
0,0,518,0,122,0
0,0,515,0,121,0
0,0,514,0,120,0
0,0,514,0,121,0
0,0,512,0,120,0
0,0,512,0,121,0
0,0,514,0,121,0
0,0,481,0,92,0
0,0,472,0,81,0
0,0,514,0,121,0
0,0,511,0,120,0
0,0,413,0,57,0
0,0,511,0,120,0
0,0,510,0,119,0
0,0,511,0,120,0
0,0,511,0,120,0
0,0,510,0,119,0
0,0,511,0,120,0
0,0,510,0,118,0
0,0,510,0,119,0
0,0,510,0,120,0
0,0,510,0,119,0
0,0,510,0,119,0
0,0,510,0,119,0
0,0,510,0,119,0
0,0,458,0,85,0
0,0,510,0,119,0
0,0,509,0,118,0
0,0,507,0,116,0
0,0,462,0,75,0
0,0,493,0,103,0
0,0,509,0,118,0
0,0,509,0,117,0
0,0,509,0,118,0
0,0,509,0,118,0
0,0,509,0,117,0
0,0,509,0,118,0
0,0,509,0,118,0
0,0,508,0,116,0
0,0,475,0,97,0
0,0,508,0,117,0
0,0,507,0,117,0
0,0,508,0,117,0
0,0,507,0,117,0
0,0,507,0,117,0
0,0,507,0,117,0
0,0,506,0,116,0
0,0,506,0,117,0
0,0,507,0,117,0
0,0,506,0,116,0
0,0,496,0,107,0
0,0,457,0,73,0
0,0,495,0,108,0
0,0,500,0,111,0
0,0,504,0,116,0
0,0,504,0,115,0
0,0,505,0,116,0
0,0,503,0,115,0
0,0,504,0,115,0
0,0,503,0,115,0
0,0,502,0,114,0
0,0,503,0,115,0
0,0,502,0,115,0
0,0,503,0,115,0
0,0,444,0,62,0
0,0,502,0,114,0
0,0,501,0,114,0
0,0,502,0,115,0
0,0,500,0,114,0
0,0,501,0,114,0
0,0,501,0,114,0
0,0,498,0,112,0
0,0,456,0,73,0
0,0,482,0,99,0
0,0,499,0,113,0
0,0,500,0,115,0
0,0,500,0,114,0
0,0,499,0,113,0
0,0,500,0,114,0
0,0,499,0,113,0
0,0,499,0,114,0
0,0,498,0,113,0
0,0,497,0,113,0
0,0,497,0,113,0
0,0,498,0,114,0
0,0,498,0,113,0
0,0,438,0,60,0
0,0,498,0,114,0
0,0,437,0,59,0
0,0,497,0,113,0
0,0,496,0,112,0
0,0,497,0,112,0
0,0,496,0,113,0
0,0,487,0,104,0
0,0,447,0,69,0
0,0,485,0,103,0
0,0,496,0,112,0
0,0,496,0,112,0
0,0,496,0,112,0
0,0,496,0,112,0
0,0,434,0,58,0
0,0,496,0,112,0
0,0,495,0,112,0
0,0,495,0,112,0
0,0,495,0,111,0
0,0,495,0,112,0
0,0,495,0,112,0
0,0,495,0,112,0
0,0,495,0,112,0
0,0,494,0,111,0
0,0,494,0,112,0
0,0,494,0,111,0
0,0,494,0,112,0
0,0,494,0,111,0
0,0,432,0,58,0
0,0,458,0,79,0
0,0,474,0,94,0
0,0,494,0,111,0
0,0,492,0,111,0
0,0,426,0,52,0
0,0,492,0,111,0
0,0,492,0,111,0
0,0,492,0,111,0
0,0,491,0,110,0
0,0,492,0,111,0
0,0,491,0,111,0
0,0,491,0,111,0
0,0,491,0,111,0
0,0,491,0,111,0
0,0,490,0,111,0
0,0,490,0,111,0
0,0,490,0,111,0
0,0,490,0,111,0
0,0,491,0,111,0
0,0,489,0,111,0
0,0,487,0,109,0
0,0,443,0,68,0
0,0,461,0,86,0
0,0,489,0,111,0
0,0,489,0,110,0
0,0,488,0,111,0
0,0,489,0,111,0
0,0,488,0,111,0
0,0,487,0,110,0
0,0,488,0,111,0
0,0,487,0,111,0
0,0,487,0,111,0
0,0,488,0,111,0
0,0,486,0,111,0
0,0,486,0,110,0
0,0,487,0,111,0
0,0,486,0,111,0
0,0,486,0,111,0
0,0,486,0,110,0
0,0,485,0,110,0
0,0,486,0,111,0
0,0,485,0,110,0
0,0,484,0,109,0
0,0,443,0,70,0
0,0,433,0,62,0
0,0,484,0,110,0
0,0,476,0,104,0
0,0,483,0,110,0
0,0,484,0,110,0
0,0,484,0,110,0
0,0,483,0,110,0
0,0,483,0,110,0
0,0,483,0,110,0
0,0,482,0,110,0
0,0,482,0,110,0
0,0,482,0,109,0
0,0,482,0,109,0
0,0,481,0,109,0
0,0,480,0,108,0
0,0,481,0,109,0
0,0,480,0,108,0
0,0,421,0,51,0
0,0,480,0,109,0
0,0,450,0,79,0
0,0,446,0,76,0
0,0,480,0,109,0
0,0,479,0,108,0
0,0,479,0,108,0
0,0,479,0,108,0
0,0,478,0,108,0
0,0,479,0,108,0
0,0,478,0,107,0
0,0,478,0,108,0
0,0,479,0,109,0
0,0,478,0,108,0
0,0,478,0,109,0
0,0,478,0,108,0
0,0,477,0,108,0
0,0,477,0,108,0
0,0,454,0,88,0
0,0,476,0,107,0
0,0,476,0,108,0
0,0,475,0,106,0
0,0,470,0,102,0
0,0,426,0,60,0
0,0,461,0,94,0
0,0,475,0,107,0
0,0,474,0,107,0
0,0,474,0,107,0
0,0,475,0,107,0
0,0,474,0,107,0
0,0,474,0,107,0
0,0,376,0,46,0
0,0,472,0,106,0
0,0,473,0,107,0
0,0,472,0,107,0
0,0,473,0,106,0
0,0,472,0,106,0
0,0,470,0,105,0
0,0,471,0,106,0
0,0,470,0,105,0
0,0,470,0,106,0
0,0,471,0,106,0
0,0,470,0,105,0
0,0,453,0,90,0
0,0,424,0,62,0
0,0,457,0,94,0
0,0,470,0,106,0
0,0,470,0,106,0
0,0,469,0,105,0
0,0,470,0,106,0
0,0,411,0,49,0
0,0,468,0,106,0
0,0,469,0,107,0
0,0,468,0,105,0
0,0,468,0,106,0
0,0,469,0,107,0
0,0,468,0,105,0
0,0,468,0,106,0
0,0,469,0,107,0
0,0,467,0,105,0
0,0,468,0,106,0
0,0,467,0,106,0
0,0,467,0,105,0
0,0,467,0,107,0
0,0,408,0,49,0
0,0,453,0,92,0
0,0,418,0,59,0
0,0,466,0,105,0
0,0,466,0,106,0
0,0,466,0,105,0
0,0,465,0,104,0
0,0,466,0,105,0
0,0,465,0,105,0
0,0,465,0,105,0
0,0,465,0,105,0
0,0,464,0,104,0
0,0,465,0,105,0
0,0,465,0,105,0
0,0,464,0,104,0
0,0,465,0,105,0
0,0,464,0,105,0
0,0,464,0,105,0
0,0,464,0,105,0
0,0,464,0,104,0
0,0,401,0,47,0
0,0,404,0,48,0
0,0,428,0,71,0
0,0,445,0,87,0
0,0,464,0,105,0
0,0,463,0,104,0
0,0,463,0,105,0
0,0,463,0,104,0
0,0,463,0,104,0
0,0,463,0,104,0
0,0,463,0,104,0
0,0,463,0,105,0
0,0,463,0,104,0
0,0,463,0,104,0
0,0,463,0,104,0
0,0,463,0,104,0
0,0,462,0,103,0
0,0,463,0,104,0
0,0,463,0,104,0
0,0,463,0,104,0
0,0,463,0,105,0
0,0,463,0,104,0
0,0,463,0,104,0
0,0,462,0,104,0
0,0,420,0,65,0
0,0,440,0,84,0
0,0,463,0,104,0
0,0,462,0,104,0
0,0,462,0,104,0
0,0,462,0,104,0
0,0,461,0,103,0
0,0,462,0,104,0
0,0,461,0,103,0
0,0,461,0,103,0
0,0,462,0,104,0
0,0,461,0,103,0
0,0,461,0,104,0
0,0,461,0,104,0
0,0,461,0,103,0
0,0,461,0,104,0
0,0,400,0,48,0
0,0,460,0,103,0
0,0,460,0,104,0
0,0,459,0,103,0
0,0,459,0,103,0
0,0,435,0,80,0
0,0,398,0,47,0
0,0,459,0,103,0
0,0,459,0,103,0
0,0,458,0,102,0
0,0,458,0,103,0
0,0,459,0,103,0
0,0,458,0,102,0
0,0,458,0,103,0
0,0,458,0,103,0
0,0,458,0,102,0
0,0,458,0,103,0
0,0,457,0,102,0
0,0,456,0,102,0
0,0,457,0,102,0
0,0,457,0,103,0
0,0,457,0,103,0
0,0,458,0,103,0
0,0,456,0,102,0
0,0,457,0,103,0
0,0,456,0,102,0
0,0,455,0,101,0
0,0,435,0,82,0
0,0,413,0,62,0
0,0,455,0,102,0
0,0,456,0,102,0
0,0,454,0,101,0
0,0,455,0,102,0
0,0,454,0,101,0
0,0,395,0,47,0
0,0,396,0,47,0
0,0,453,0,101,0
0,0,453,0,100,0
0,0,453,0,102,0
0,0,452,0,100,0
0,0,452,0,100,0
0,0,453,0,101,0
0,0,452,0,100,0
0,0,452,0,101,0
0,0,452,0,101,0
0,0,393,0,46,0
0,0,451,0,100,0
0,0,391,0,47,0
0,0,419,0,70,0
0,0,406,0,59,0
0,0,450,0,100,0
0,0,450,0,100,0
0,0,450,0,100,0
0,0,449,0,100,0
0,0,450,0,100,0
0,0,450,0,100,0
0,0,449,0,100,0
0,0,449,0,100,0
0,0,449,0,100,0
0,0,449,0,100,0
0,0,449,0,100,0
0,0,365,0,52,0
0,0,449,0,100,0
0,0,449,0,100,0
0,0,448,0,99,0
0,0,448,0,99,0
0,0,448,0,100,0
0,0,448,0,99,0
0,0,448,0,99,0
0,0,448,0,100,0
0,0,418,0,72,0
0,0,414,0,68,0
0,0,448,0,100,0
0,0,447,0,99,0
0,0,448,0,100,0
0,0,420,0,80,0
0,0,447,0,99,0
0,0,447,0,100,0
0,0,447,0,98,0
0,0,447,0,99,0
0,0,446,0,98,0
0,0,446,0,98,0
0,0,447,0,99,0
0,0,445,0,98,0
0,0,446,0,98,0
0,0,446,0,99,0
0,0,445,0,98,0
0,0,446,0,98,0
0,0,444,0,98,0
0,0,445,0,98,0
0,0,440,0,94,0
0,0,395,0,55,0
0,0,431,0,86,0
0,0,445,0,99,0
0,0,384,0,45,0
0,0,445,0,98,0
0,0,445,0,99,0
0,0,443,0,98,0
0,0,444,0,98,0
0,0,383,0,44,0
0,0,443,0,98,0
0,0,443,0,98,0
0,0,442,0,97,0
0,0,442,0,98,0
0,0,442,0,98,0
0,0,442,0,97,0
0,0,442,0,98,0
0,0,442,0,98,0
0,0,441,0,97,0
0,0,442,0,98,0
0,0,441,0,98,0
0,0,440,0,97,0
0,0,401,0,61,0
0,0,419,0,78,0
0,0,441,0,98,0
0,0,441,0,98,0
0,0,440,0,98,0
0,0,350,0,32,0
0,0,381,0,45,0
0,0,439,0,97,0
0,0,439,0,98,0
0,0,439,0,98,0
0,0,438,0,97,0
0,0,439,0,98,0
0,0,438,0,97,0
0,0,438,0,97,0
0,0,438,0,98,0
0,0,438,0,97,0
0,0,438,0,98,0
0,0,438,0,98,0
0,0,437,0,98,0
0,0,342,0,38,0
0,0,437,0,98,0
0,0,433,0,94,0
0,0,391,0,55,0
0,0,379,0,44,0
0,0,436,0,97,0
0,0,437,0,98,0
0,0,435,0,96,0
0,0,436,0,97,0
0,0,436,0,98,0
0,0,435,0,97,0
0,0,436,0,97,0
0,0,436,0,97,0
0,0,434,0,97,0
0,0,435,0,97,0
0,0,377,0,44,0
0,0,434,0,97,0
0,0,434,0,98,0
0,0,434,0,97,0
0,0,434,0,97,0
0,0,434,0,97,0
0,0,433,0,97,0
0,0,434,0,97,0
0,0,418,0,82,0
0,0,385,0,53,0
0,0,429,0,93,0
0,0,432,0,96,0
0,0,432,0,97,0
0,0,433,0,97,0
0,0,432,0,96,0
0,0,433,0,97,0
0,0,433,0,97,0
0,0,432,0,97,0
0,0,432,0,97,0
0,0,432,0,97,0
0,0,432,0,96,0
0,0,432,0,97,0
0,0,432,0,97,0
0,0,432,0,97,0
0,0,432,0,97,0
0,0,432,0,97,0
0,0,431,0,97,0
0,0,322,0,25,0
0,0,371,0,44,0
0,0,432,0,97,0
0,0,409,0,76,0
0,0,386,0,57,0
0,0,431,0,97,0
0,0,431,0,96,0
0,0,431,0,96,0
0,0,431,0,96,0
0,0,431,0,96,0
0,0,430,0,96,0
0,0,431,0,96,0
0,0,430,0,96,0
0,0,430,0,96,0
0,0,430,0,96,0
0,0,430,0,96,0
0,0,430,0,96,0
0,0,430,0,96,0
0,0,430,0,96,0
0,0,369,0,44,0
0,0,430,0,96,0
0,0,430,0,96,0
0,0,430,0,96,0
0,0,428,0,95,0
0,0,404,0,74,0
0,0,372,0,47,0
0,0,429,0,96,0
0,0,429,0,96,0
0,0,428,0,96,0
0,0,428,0,95,0
0,0,429,0,96,0
0,0,428,0,96,0
0,0,428,0,96,0
0,0,368,0,43,0
0,0,427,0,95,0
0,0,428,0,96,0
0,0,427,0,96,0
0,0,426,0,95,0
0,0,426,0,96,0
0,0,427,0,96,0
0,0,426,0,96,0
0,0,427,0,95,0
0,0,426,0,96,0
0,0,426,0,96,0
0,0,427,0,96,0
0,0,426,0,95,0
0,0,394,0,68,0
0,0,366,0,42,0
0,0,402,0,75,0
0,0,426,0,95,0
0,0,426,0,96,0
0,0,424,0,95,0
0,0,425,0,96,0
0,0,425,0,96,0
0,0,425,0,95,0
0,0,425,0,96,0
0,0,424,0,95,0
0,0,424,0,95,0
0,0,424,0,96,0
0,0,424,0,95,0
0,0,424,0,95,0
0,0,366,0,43,0
0,0,422,0,94,0
0,0,423,0,95,0
0,0,423,0,95,0
0,0,422,0,94,0
0,0,421,0,95,0
0,0,399,0,74,0
0,0,381,0,58,0
0,0,422,0,95,0
0,0,421,0,94,0
0,0,421,0,94,0
0,0,421,0,95,0
0,0,420,0,94,0
0,0,421,0,95,0
0,0,362,0,41,0
0,0,419,0,94,0
0,0,420,0,94,0
0,0,419,0,94,0
0,0,419,0,94,0
0,0,419,0,94,0
0,0,418,0,94,0
0,0,419,0,95,0
0,0,418,0,93,0
0,0,418,0,94,0
0,0,418,0,94,0
0,0,418,0,94,0
0,0,418,0,94,0
0,0,385,0,64,0
0,0,389,0,67,0
0,0,418,0,95,0
0,0,417,0,94,0
0,0,417,0,94,0
0,0,418,0,95,0
0,0,417,0,94,0
0,0,358,0,40,0
0,0,417,0,94,0
0,0,416,0,93,0
0,0,416,0,94,0
0,0,417,0,94,0
0,0,416,0,93,0
0,0,416,0,94,0
0,0,416,0,94,0
0,0,415,0,94,0
0,0,416,0,94,0
0,0,416,0,94,0
0,0,415,0,94,0
0,0,416,0,95,0
0,0,415,0,94,0
0,0,410,0,88,0
0,0,366,0,49,0
0,0,409,0,90,0
0,0,415,0,94,0
0,0,414,0,93,0
0,0,414,0,93,0
0,0,414,0,93,0
0,0,413,0,93,0
0,0,413,0,93,0
0,0,414,0,94,0
0,0,413,0,93,0
0,0,413,0,94,0
0,0,414,0,94,0
0,0,413,0,94,0
0,0,413,0,94,0
0,0,413,0,94,0
0,0,412,0,93,0
0,0,413,0,94,0
0,0,413,0,94,0
0,0,412,0,93,0
0,0,413,0,94,0
0,0,412,0,94,0
0,0,389,0,73,0
0,0,372,0,57,0
0,0,412,0,93,0
0,0,412,0,94,0
0,0,412,0,94,0
0,0,411,0,94,0
0,0,412,0,94,0
0,0,412,0,94,0
0,0,410,0,93,0
0,0,411,0,94,0
0,0,411,0,94,0
0,0,411,0,93,0
0,0,411,0,94,0
0,0,411,0,94,0
0,0,410,0,93,0
0,0,411,0,94,0
0,0,410,0,93,0
0,0,410,0,93,0
0,0,410,0,94,0
0,0,369,0,58,0
0,0,351,0,40,0
0,0,409,0,93,0
0,0,379,0,65,0
0,0,375,0,62,0
0,0,409,0,93,0
0,0,408,0,93,0
0,0,408,0,93,0
0,0,407,0,93,0
0,0,407,0,93,0
0,0,408,0,93,0
0,0,407,0,93,0
0,0,407,0,93,0
0,0,408,0,93,0
0,0,406,0,92,0
0,0,406,0,93,0
0,0,406,0,93,0
0,0,405,0,92,0
0,0,406,0,92,0
0,0,405,0,91,0
0,0,405,0,92,0
0,0,405,0,92,0
0,0,404,0,92,0
0,0,405,0,92,0
0,0,394,0,82,0
0,0,357,0,48,0
0,0,397,0,85,0
0,0,405,0,93,0
0,0,403,0,91,0
0,0,404,0,92,0
0,0,403,0,92,0
0,0,403,0,92,0
0,0,403,0,92,0
0,0,402,0,91,0
0,0,402,0,92,0
0,0,402,0,91,0
0,0,402,0,91,0
0,0,402,0,92,0
0,0,402,0,91,0
0,0,402,0,91,0
0,0,401,0,91,0
0,0,401,0,91,0
0,0,401,0,91,0
0,0,400,0,91,0
0,0,385,0,76,0
0,0,356,0,49,0
0,0,397,0,89,0
0,0,401,0,92,0
0,0,401,0,92,0
0,0,400,0,91,0
0,0,401,0,92,0
0,0,342,0,38,0
0,0,400,0,92,0
0,0,400,0,92,0
0,0,400,0,91,0
0,0,400,0,92,0
0,0,358,0,55,0
0,0,400,0,91,0
0,0,399,0,91,0
0,0,399,0,91,0
0,0,399,0,91,0
0,0,399,0,91,0
0,0,399,0,91,0
0,0,399,0,91,0
0,0,399,0,92,0
0,0,380,0,74,0
0,0,354,0,51,0
0,0,399,0,92,0
0,0,399,0,91,0
0,0,399,0,92,0
0,0,399,0,91,0
0,0,399,0,92,0
0,0,399,0,92,0
0,0,399,0,91,0
0,0,399,0,91,0
0,0,399,0,92,0
0,0,398,0,91,0
0,0,399,0,92,0
0,0,399,0,92,0
0,0,398,0,92,0
0,0,399,0,92,0
0,0,399,0,92,0
0,0,398,0,91,0
0,0,398,0,92,0
0,0,334,0,36,0
0,0,398,0,92,0
0,0,398,0,92,0
0,0,371,0,67,0
0,0,338,0,40,0
0,0,387,0,82,0
0,0,397,0,91,0
0,0,397,0,91,0
0,0,397,0,92,0
0,0,396,0,91,0
0,0,396,0,91,0
0,0,397,0,92,0
0,0,396,0,91,0
0,0,397,0,92,0
0,0,396,0,91,0
0,0,395,0,91,0
0,0,396,0,92,0
0,0,396,0,91,0
0,0,317,0,29,0
0,0,336,0,38,0
0,0,395,0,91,0
0,0,395,0,91,0
0,0,395,0,91,0
0,0,394,0,90,0
0,0,378,0,75,0
0,0,346,0,48,0
0,0,394,0,90,0
0,0,394,0,91,0
0,0,392,0,89,0
0,0,393,0,91,0
0,0,393,0,90,0
0,0,392,0,90,0
0,0,393,0,90,0
0,0,392,0,90,0
0,0,392,0,90,0
0,0,393,0,91,0
0,0,392,0,90,0
0,0,392,0,91,0
0,0,392,0,91,0
0,0,392,0,91,0
0,0,391,0,91,0
0,0,391,0,90,0
0,0,390,0,90,0
0,0,391,0,91,0
0,0,390,0,90,0
0,0,372,0,73,0
0,0,346,0,50,0
0,0,332,0,35,0
0,0,390,0,91,0
0,0,390,0,91,0
0,0,389,0,90,0
0,0,389,0,90,0
0,0,389,0,90,0
0,0,389,0,90,0
0,0,389,0,90,0
0,0,388,0,89,0
0,0,388,0,90,0
0,0,380,0,84,0
0,0,388,0,90,0
0,0,387,0,90,0
0,0,386,0,88,0
0,0,387,0,89,0
0,0,387,0,89,0
0,0,386,0,89,0
0,0,387,0,89,0
0,0,355,0,59,0
0,0,357,0,62,0
0,0,387,0,90,0
0,0,386,0,90,0
0,0,386,0,90,0
0,0,386,0,90,0
0,0,385,0,89,0
0,0,386,0,90,0
0,0,386,0,90,0
0,0,385,0,89,0
0,0,385,0,90,0
0,0,385,0,90,0
0,0,385,0,89,0
0,0,385,0,90,0
0,0,384,0,90,0
0,0,385,0,90,0
0,0,385,0,90,0
0,0,384,0,89,0
0,0,385,0,90,0
0,0,385,0,90,0
0,0,384,0,89,0
0,0,360,0,67,0
0,0,346,0,55,0
0,0,383,0,90,0
0,0,384,0,90,0
0,0,383,0,89,0
0,0,384,0,90,0
0,0,383,0,90,0
0,0,383,0,89,0
0,0,383,0,90,0
0,0,383,0,89,0
0,0,383,0,89,0
0,0,383,0,90,0
0,0,383,0,90,0
0,0,383,0,89,0
0,0,383,0,90,0
0,0,383,0,90,0
0,0,323,0,35,0
0,0,383,0,90,0
0,0,382,0,89,0
0,0,382,0,90,0
0,0,382,0,89,0
0,0,338,0,49,0
0,0,359,0,68,0
0,0,381,0,89,0
0,0,381,0,89,0
0,0,382,0,90,0
0,0,381,0,89,0
0,0,382,0,90,0
0,0,381,0,90,0
0,0,381,0,89,0
0,0,381,0,90,0
0,0,381,0,90,0
0,0,381,0,89,0
0,0,381,0,90,0
0,0,381,0,90,0
0,0,360,0,73,0
0,0,381,0,90,0
0,0,380,0,89,0
0,0,380,0,90,0
0,0,381,0,90,0
0,0,380,0,89,0
0,0,380,0,90,0
0,0,372,0,83,0
0,0,331,0,45,0
0,0,358,0,70,0
0,0,380,0,91,0
0,0,379,0,89,0
0,0,380,0,90,0
0,0,379,0,90,0
0,0,337,0,52,0
0,0,379,0,90,0
0,0,378,0,89,0
0,0,379,0,90,0
0,0,379,0,90,0
0,0,378,0,90,0
0,0,378,0,90,0
0,0,378,0,90,0
0,0,378,0,89,0
0,0,378,0,90,0
0,0,378,0,90,0
0,0,377,0,90,0
0,0,378,0,90,0
0,0,377,0,90,0
0,0,319,0,35,0
0,0,363,0,76,0
0,0,329,0,46,0
0,0,377,0,89,0
0,0,377,0,90,0
0,0,375,0,88,0
0,0,375,0,89,0
0,0,375,0,88,0
0,0,375,0,88,0
0,0,375,0,88,0
0,0,374,0,88,0
0,0,374,0,88,0
0,0,373,0,87,0
0,0,373,0,88,0
0,0,374,0,88,0
0,0,373,0,88,0
0,0,373,0,88,0
0,0,373,0,89,0
0,0,372,0,88,0
0,0,373,0,89,0
0,0,373,0,88,0
0,0,362,0,78,0
0,0,326,0,45,0
0,0,310,0,30,0
0,0,372,0,88,0
0,0,372,0,89,0
0,0,371,0,88,0
0,0,372,0,88,0
0,0,371,0,88,0
0,0,370,0,87,0
0,0,314,0,34,0
0,0,370,0,87,0
0,0,370,0,87,0
0,0,370,0,87,0
0,0,370,0,87,0
0,0,370,0,88,0
0,0,370,0,88,0
0,0,369,0,87,0
0,0,370,0,88,0
0,0,369,0,87,0
0,0,369,0,87,0
0,0,370,0,88,0
0,0,338,0,59,0
0,0,325,0,47,0
0,0,369,0,88,0
0,0,313,0,35,0
0,0,352,0,72,0
0,0,297,0,30,0
0,0,368,0,87,0
0,0,369,0,88,0
0,0,368,0,87,0
0,0,368,0,87,0
0,0,368,0,88,0
0,0,368,0,87,0
0,0,368,0,87,0
0,0,368,0,88,0
0,0,368,0,87,0
0,0,368,0,88,0
0,0,368,0,88,0
0,0,367,0,88,0
0,0,368,0,88,0
0,0,368,0,88,0
0,0,368,0,88,0
0,0,365,0,85,0
0,0,321,0,45,0
0,0,308,0,33,0
0,0,368,0,88,0
0,0,368,0,88,0
0,0,367,0,88,0
0,0,367,0,88,0
0,0,367,0,88,0
0,0,367,0,88,0
0,0,367,0,89,0
0,0,367,0,87,0
0,0,368,0,88,0
0,0,367,0,88,0
0,0,367,0,87,0
0,0,367,0,88,0
0,0,367,0,88,0
0,0,307,0,34,0
0,0,367,0,88,0
0,0,367,0,88,0
0,0,367,0,88,0
0,0,367,0,88,0
0,0,367,0,88,0
0,0,356,0,78,0
0,0,312,0,39,0
0,0,347,0,70,0
0,0,367,0,88,0
0,0,367,0,88,0
0,0,367,0,88,0
0,0,367,0,88,0
0,0,366,0,88,0
0,0,305,0,34,0
0,0,366,0,88,0
0,0,367,0,88,0
0,0,366,0,88,0
0,0,366,0,87,0
0,0,366,0,87,0
0,0,366,0,87,0
0,0,365,0,87,0
0,0,364,0,86,0
0,0,365,0,86,0
0,0,364,0,86,0
0,0,364,0,87,0
0,0,348,0,72,0
0,0,315,0,44,0
0,0,360,0,83,0
0,0,364,0,86,0
0,0,363,0,86,0
0,0,364,0,87,0
0,0,363,0,86,0
0,0,363,0,87,0
0,0,364,0,88,0
0,0,363,0,86,0
0,0,363,0,87,0
0,0,363,0,87,0
0,0,363,0,86,0
0,0,363,0,87,0
0,0,364,0,87,0
0,0,362,0,86,0
0,0,303,0,34,0
0,0,362,0,87,0
